OBJECTID,NAME,ADDRESS,AREA_CODE,PHONE,SUITE,ST_NUM,PREFIX,STREET,CLASS,ID,X,Y,FIRE_ID,ZIP_ID,TYPE,SUFFIX,EDITOR,EDIT_DATE,STATE,CITY_ID,POLICE_ID_RMS,EXCLUDE,GLOBALID,SUBCLASS
8408,TRUSTED FUNERAL PLANS,1200 THOMASVILLE RD,,425-1340,,1200,,THOMASVILLE,COM,7638,-84.27804036,30.45581622,109,32303,RD,,PENCEP,,FL,TALLAHASSEE,5,,{98E70B38-2929-4C87-81BF-025AEE5837C2},134
8409,TRUSTLINE NETWORKS,1200 THOMASVILLE RD,,425-1944,,1200,,THOMASVILLE,COM,7639,-84.27804036,30.45581622,109,32303,RD,,PENCEP,,FL,TALLAHASSEE,5,,{E6C934D7-2531-44C2-BCD1-3E46D43EB3B0},
8410,TUCKER-MILLS INSURANCE AGENCY,1343 MAHAN DR,,671-5200,,1343,,MAHAN,COM,7640,-84.26081848,30.44774401,101,32308,DR,,PENCEP,,FL,TALLAHASSEE,5,,{58D77B0F-0D73-4256-B37C-F8FA93366339},599
8411,TUESDAY MORNING,1806 THOMASVILLE RD,,894-4001,,1806,,THOMASVILLE,COM,7641,-84.27229143,30.46426644,201,32303,RD,,PENCEP,,FL,TALLAHASSEE,3,,{225FD7DD-5E87-4B5C-B763-944BDBACE165},
8412,P3 AUTO SERVICE,1031 S MAGNOLIA DR,,877-8811,,1031,S,MAGNOLIA,COM,7642,-84.26140231,30.43484129,300,32301,DR,,PENCEP,10/24/2012 0:00,FL,TALLAHASSEE,8,,{9C76BE24-71AB-4670-894D-DB2DD3B43A7F},579
8413,TUFFY AUTO SERVICE,2501 N MONROE ST,,385-4411,,2501,N,MONROE,COM,7643,-84.29449639,30.47507564,202,32303,ST,,PENCEP,,FL,TALLAHASSEE,19,,{F45AB277-3D44-4607-AD1E-B946EE77EEF0},579
8414,PRECISION TUNE AUTO CARE,3812 N MONROE ST,,,,3812,N,MONROE,COM,7646,-84.32942626,30.50142248,1003,32303,ST,,PENCEP,5/7/2019 0:00,FL,TALLAHASSEE,17,,{C86378CE-9883-4636-85DB-BB47837BF0DB},
8415,TUNING POINT,4803 SEATON CT,,668-1990,,4803,,SEATON,COM,7647,-84.21400506,30.53700457,700,32309,CT,,PENCEP,,FL,TALLAHASSEE,2,,{5E66526B-BD4A-46E3-B411-B5D3AECBBE66},
8416,TURLINGTON STATE BUILDING,325 W GAINES ST,,488-1162,,325,W,GAINES,STA,7648,-84.28499303,30.43494623,105,32301,ST,,PENCEP,,FL,TALLAHASSEE,10,,{41981945-13A3-4BB7-A121-41380E26C887},150
8417,TURNER AUTOMOTIVE SUPPLY,3005 W THARPE ST,,,,3005,W,THARPE,COM,7649,-84.34878172,30.46442773,800,32303,ST,,PENCEP,,FL,TALLAHASSEE,17,,{65A9D3A4-2E7F-4BB0-934F-D800293347C1},579
8418,NORTHSTAR CONTRACTING GROUP,508 CAPITAL CIR SE,,531-9860,A-B,508,,CAPITAL ,COM,7650,-84.22710837,30.43809617,603,32301,CIR,SE,PENCEP,6/21/2018 0:00,FL,TALLAHASSEE,6,,{5C051408-7285-4DD4-99E2-FF8C14BB0BF2},
8419,ARROW EXTERMINATORS,1221 COMMERCIAL PARK DR,,,G-1,1221,,COMMERCIAL PARK,COM,8442,-84.30268713,30.46235015,807,32303,DR,,PENCEP,2/24/2017 0:00,FL,TALLAHASSEE,18,,{99E23F6C-327C-4AB1-8DC3-0F357ED8CAA6},
8420,ISLAND WING COMPANY,1370 MARKET ST,,692-3116,#02,1370,,MARKET,RST,10479,-84.25393607,30.50618808,900,32312,ST,,PENCEP,8/8/2016 0:00,FL,TALLAHASSEE,1,,{547AD171-1E4B-47CC-A230-91E6B4CFB1D7},161
8421,FRANCESCAS,1817 THOMASVILLE RD,,210-0505,#430,1817,,THOMASVILLE,COM,10481,-84.27030596,30.46285533,109,32303,RD,,PENCEP,5/18/2017 0:00,FL,TALLAHASSEE,4,,{966AD7CC-2F50-4148-ACC9-31CD18791438},
8422,MOES SOUTHWEST GRILL,3122 MAHAN DR,,,#1101,3122,,MAHAN,RST,10483,-84.22494061,30.4614832,604,32308,DR,,PENCEP,8/17/2016 0:00,FL,TALLAHASSEE,6,,{7FA38CED-BBCF-497A-AA8B-DB9FFE5E784D},161
8423,BALLET ARTS CONSERVATORY,2028 NORTH POINT BLVD,,562-1430,#1-3,2028,,NORTH POINT,COM,10484,-84.24188869,30.48986402,908,32308,BLVD,,PENCEP,5/22/2017 0:00,FL,TALLAHASSEE,4,,{CA6D6AF7-828F-4C20-BA6E-0DD81F1B77E7},
8424,LIFE CONNECTORS,1614 MAHAN CENTER BLVD,,322-0737,#104,1614,,MAHAN CENTER,COM,10772,-84.23561362,30.4578516,103,32308,BLVD,,PENCEP,8/4/2017 0:00,FL,TALLAHASSEE,6,,{A3F72530-E179-4B3E-9CF5-B80CD5096110},
8425,FARM BUREAU INSURANCE,1614 MAHAN CENTER BLVD,,,#105,1614,,MAHAN CENTER,COM,10773,-84.23564518,30.45791495,103,32308,BLVD,,PENCEP,8/4/2017 0:00,FL,TALLAHASSEE,6,,{1224B799-78C0-4A9F-98F9-E7C4AE4E71C4},599
8426,L RAY MCCALLISTER CPA,1618 MAHAN CENTER BLVD,,877-5156,#101,1618,,MAHAN CENTER,COM,10774,-84.2358012,30.4582075,103,32308,BLVD,,PENCEP,8/4/2017 0:00,FL,TALLAHASSEE,6,,{65873E88-989B-4CB5-BD26-7EA2EEF39652},599
8427,SEVA TECHNOLOGIES,1618 MAHAN CENTER BLVD,,219-8979,#102,1618,,MAHAN CENTER,COM,10775,-84.2358234,30.4582738,103,32308,BLVD,,PENCEP,8/4/2017 0:00,FL,TALLAHASSEE,6,,{B5FCB8C2-6FF7-411A-986C-CC47B2D26551},
8428,FALA,1618 MAHAN CENTER BLVD,,383-1159,#104,1618,,MAHAN CENTER,COM,10776,-84.23588248,30.4584014,103,32308,BLVD,,PENCEP,8/4/2017 0:00,FL,TALLAHASSEE,6,,{980EC9B6-3C63-4070-84B2-A4D8B3647700},
8429,A LYNN DOLSON MD,1618 MAHAN CENTER BLVD,,591-9703,#105,1618,,MAHAN CENTER,MED,10777,-84.23591235,30.45846499,103,32308,BLVD,,PENCEP,8/4/2017 0:00,FL,TALLAHASSEE,6,,{4482F517-AF84-429E-8046-5BA151054275},342
8430,COLLEGE EXPRESS,444 APPLEYARD DR,,,,444,,APPLEYARD,RST,10779,-84.34155722,30.44320911,402,32304,DR,,PENCEP,8/9/2017 0:00,FL,TALLAHASSEE,17,,{A4016501-374D-4657-BEE9-BD5A4CA6B434},161
8431,KRISPY KRUNCHY CHICKEN,444 APPLEYARD DR,,,,444,,APPLEYARD,RST,10780,-84.34135163,30.44320137,402,32304,DR,,PENCEP,8/9/2017 0:00,FL,TALLAHASSEE,17,,{BCD12894-ABDB-4C63-848A-3C6AAEB8D4B2},161
8432,JAKE GAITHER GOLF COURSE HOLE 1 TEEBOX,801 TANNER DR,,,,801,,TANNER,REC,11120,-84.2968074,30.40426993,301,32305,DR,,PENCEP,2/26/2018 0:00,FL,TALLAHASSEE,11,,{2A68DBDC-69F8-4172-AE5D-C07806E050FE},938
8433,JAKE GAITHER GOLF COURSE HOLE 1 GREEN,801 TANNER DR,,,,801,,TANNER,REC,11121,-84.29752983,30.40114243,301,32305,DR,,PENCEP,2/26/2018 0:00,FL,TALLAHASSEE,11,,{2740A3EF-E096-44A4-ADB9-A3BB76964C2B},938
8434,JAKE GAITHER GOLF COURSE HOLE 2 TEEBOX,801 TANNER DR,,,,801,,TANNER,REC,11122,-84.29684545,30.40088602,301,32305,DR,,PENCEP,2/26/2018 0:00,FL,TALLAHASSEE,11,,{863A5A3E-5EAE-4912-8633-39C773A848AC},938
8435,JAKE GAITHER GOLF COURSE HOLE 2 GREEN,801 TANNER DR,,,,801,,TANNER,REC,11123,-84.29629603,30.40394022,301,32305,DR,,PENCEP,2/26/2018 0:00,FL,TALLAHASSEE,11,,{CC667480-104A-435A-8BE3-948BBD77AE12},938
8436,JAKE GAITHER GOLF COURSE HOLE 3 TEEBOX,801 TANNER DR,,,,801,,TANNER,REC,11124,-84.29553402,30.4038664,301,32305,DR,,PENCEP,2/26/2018 0:00,FL,TALLAHASSEE,11,,{345973B0-B3FC-42C5-96C3-E4434C97A0A2},938
8437,JAKE GAITHER GOLF COURSE HOLE 3 GREEN,801 TANNER DR,,,,801,,TANNER,REC,11125,-84.29361335,30.40203348,301,32305,DR,,PENCEP,2/26/2018 0:00,FL,TALLAHASSEE,11,,{BFEB0290-9C48-44DF-9D19-B32833D5B520},938
8438,JAKE GAITHER GOLF COURSE HOLE 4 TEEBOX ,801 TANNER DR,,,,801,,TANNER,REC,11126,-84.29334043,30.40191932,301,32305,DR,,PENCEP,2/26/2018 0:00,FL,TALLAHASSEE,11,,{1E9FEC87-8B01-4695-B62D-3FEF4642013A},938
8439,JAKE GAITHER GOLF COURSE HOLE 4 GREEN,801 TANNER DR,,,,801,,TANNER,REC,11127,-84.29398477,30.39903002,301,32305,DR,,PENCEP,2/26/2018 0:00,FL,TALLAHASSEE,11,,{F80106DC-A3D8-4505-BA1F-12BA297B0C17},938
8440,JAKE GAITHER GOLF COURSE HOLE 5 TEEBOX ,801 TANNER DR,,,,801,,TANNER,REC,11128,-84.29385622,30.39854275,301,32305,DR,,PENCEP,2/26/2018 0:00,FL,TALLAHASSEE,11,,{70867EFA-E238-413B-B62C-3285F5842FE2},938
8441,JAKE GAITHER GOLF COURSE HOLE 5 GREEN,801 TANNER DR,,,,801,,TANNER,REC,11129,-84.29273997,30.39890527,301,32305,DR,,PENCEP,2/26/2018 0:00,FL,TALLAHASSEE,11,,{CAFD045F-920B-46F6-92A9-D1ABAC480486},938
8442,JAKE GAITHER GOLF COURSE RESTROOM ,801 TANNER DR,,,,801,,TANNER,REC,11130,-84.29255723,30.3994578,301,32305,DR,,PENCEP,2/26/2018 0:00,FL,TALLAHASSEE,11,,{F5E2C90B-3496-4CF1-B19E-6BC6463B34B8},926
8443,JAKE GAITHER GOLF COURSE HOLE 6 TEEBOX ,801 TANNER DR,,,,801,,TANNER,REC,11131,-84.2923718,30.40004707,301,32305,DR,,PENCEP,2/26/2018 0:00,FL,TALLAHASSEE,11,,{EDC4EF05-BD4D-4F30-BC1A-7BEA09DE326D},938
8444,JAKE GAITHER GOLF COURSE HOLE 6 GREEN,801 TANNER DR,,,,801,,TANNER,REC,11132,-84.29231112,30.4040812,301,32305,DR,,PENCEP,2/26/2018 0:00,FL,TALLAHASSEE,11,,{B44D7775-0AEC-4ECF-9151-F5837227F27B},938
8445,JAKE GAITHER GOLF COURSE MAINTENANCE SHED ,801 TANNER DR,,,,801,,TANNER,REC,11133,-84.2928608,30.40421162,301,32305,DR,,PENCEP,2/26/2018 0:00,FL,TALLAHASSEE,11,,{430DC5DA-3032-414B-89C1-4062C01F5A72},926
8446,JAKE GAITHER GOLF COURSE HOLE 7 TEEBOX ,801 TANNER DR,,,,801,,TANNER,REC,11134,-84.29305485,30.40449668,301,32305,DR,,PENCEP,2/26/2018 0:00,FL,TALLAHASSEE,11,,{4B0528AA-E730-41F0-9036-C66EEFCBF548},938
8447,JAKE GAITHER GOLF COURSE HOLE 7 GREEN,801 TANNER DR,,,,801,,TANNER,REC,11135,-84.29315508,30.40236225,301,32305,DR,,PENCEP,2/26/2018 0:00,FL,TALLAHASSEE,11,,{352A6782-2C9E-4ECF-8091-F2DB53E788CE},938
8448,JAKE GAITHER GOLF COURSE HOLE 8 GREEN,801 TANNER DR,,,,801,,TANNER,REC,11136,-84.29395983,30.40435925,301,32305,DR,,PENCEP,2/26/2018 0:00,FL,TALLAHASSEE,11,,{C7714C7C-4956-44ED-A2DA-0BF2FA5E9CDF},938
8449,OSCEOLA APTS - BLDG 1,501 CHAPEL DR,,222-5010,#1,501,,CHAPEL,AC,10561,-84.30995276,30.4475999,107,32304,DR,,PENCEP,1/13/2017 0:00,FL,TALLAHASSEE,16,,{8C124438-1811-43E1-BD1C-6E9E775467C9},429
8450,FSU CREDIT UNION,1612 CAPITAL CIR NE,,224-4960,,1612,,CAPITAL ,BNK,9246,-84.22845001,30.46189233,604,32308,CIR,NE,PENCEP,,FL,TALLAHASSEE,6,,{11643D93-D4BB-4201-B8F3-42747127B142},592
8451,FL SCHOOL BOARD INSURANCE TRUST,131 N GADSDEN ST,,414-0021,,131,N,GADSDEN,ORG,4,-84.27807182,30.44298075,101,32301,ST,,PENCEP,9/22/2014 0:00,FL,TALLAHASSEE,5,,{D88BD858-2B87-4CBD-9382-12A14A6111B0},599
8452,CIRCLE K - KANGAROO,102 S BLAIR STONE RD,,877-0787,,102,S,BLAIR STONE,GAS,9247,-84.25028174,30.44114642,600,32301,RD,,PENCEP,5/31/2017 0:00,FL,TALLAHASSEE,5,,{CFBE4B38-035B-41A6-8AC2-EF15F8B880B5},571
8453,FGA RR OVERPASS,1100 S MONROE ST,,877-533-6913,,1100,S,MONROE,TRA,9251,-84.28065872,30.43288274,105,32301,ST,,PENCEP,6/14/2019 0:00,FL,TALLAHASSEE,10,,{35A08833-3CA7-44BA-9FB7-3636F418FA7E},951
8454,FGA RR OVERPASS,1450 LAKE BRADFORD RD,,877-533-6913,,1450,,LAKE BRADFORD,TRA,9252,-84.3022875,30.42731307,303,32304,RD,,PENCEP,6/14/2019 0:00,FL,TALLAHASSEE,13,,{AC3D4F20-92BC-4420-83DA-962981EE226B},951
8455,TWINKLE TOES SALON,3197 MERCHANTS ROW BLVD,,,#135,3197,,MERCHANTS ROW,COM,9249,-84.22397361,30.39146011,1800,32311,,,PENCEP,6/12/2014 0:00,FL,TALLAHASSEE,9,,{55C94CA6-6D44-468F-9853-C4AF196E8B06},557
8456,SPRAY FIELD TOWER SITE,5051 TRAM RD,,,,5051,,TRAM,GOV,9255,-84.19581594,30.36969105,1800,32305,RD,,PENCEP,,FL,TALLAHASSEE,9,,{AD3B4ABE-3865-40CE-9B1A-44BC42080BE6},
8457,MYERS PARK TOWER SITE,1205 MYERS PARK DR,,,,1205,,MYERS PARK,GOV,9256,-84.27538926,30.43373106,301,32301,DR,,PENCEP,7/9/2018 0:00,FL,TALLAHASSEE,7,,{F5D7437C-0E5A-4425-ADC1-451AFCCD3E5F},
8458,FL DEPT OF HEALTH EMERGENCY WAREHOUSE,125 HAMILTON PARK DR,,688-2992,,125,,HAMILTON PARK,COM,9258,-84.341711,30.43587208,400,32304,DR,,PENCEP,10/22/2019 0:00,FL,TALLAHASSEE,14,,{104DF300-06A8-4C61-A9BD-3444675DA8D9},800
8459,EASTERWOOD TOWER SITE,1123 EASTERWOOD DR,,,,1123,,EASTERWOOD,GOV,9259,-84.21891939,30.44342045,600,32311,DR,,PENCEP,,FL,TALLAHASSEE,6,,{7F02C40D-6299-4898-933E-7AD574126D89},
8460,CAPITAL VETERINARY SPECIALISTS,1615 MAHAN CENTER BLVD,,,,1615,,MAHAN CENTER,MED,9260,-84.23484283,30.4581659,102,32308,BLVD,,PENCEP,11/26/2018 0:00,FL,TALLAHASSEE,6,,{30E31920-D5C5-4BCE-8271-C60EA9F25A3F},300
8461,LE MARAIS APTS,1812 W THARPE ST,,,,1812,W,THARPE,AC,9262,-84.31661535,30.46382322,807,32303,ST,,PENCEP,2/24/2017 0:00,FL,TALLAHASSEE,18,,{1F0013C7-46EB-498F-975D-3B194511AB22},429
8462,CARRIAGE GATE SHOPPING CENTER,3425 THOMASVILLE RD,,,,3425,,THOMASVILLE,COM,9263,-84.25012558,30.50385438,900,32309,RD,,PENCEP,,FL,TALLAHASSEE,2,,{51D8AA00-F8F8-491C-A131-BDD376A90833},
8463,MASSEY SERVICES,3209 W THARPE ST,,,,3209,W,THARPE,COM,9121,-84.35407728,30.46363522,800,32303,ST,,PENCEP,,FL,TALLAHASSEE,17,,{E4AF58FC-D67F-4C7E-A0B1-D3915A37677F},
8464,KONICA MINOLTA,1500 MAHAN DR,,,#150,1500,,MAHAN,COM,7764,-84.25847324,30.44980291,101,32308,DR,,PENCEP,5/29/2018 0:00,FL,TALLAHASSEE,5,,{C96271CC-5541-49AD-9312-5E77ED667DB6},
8465,VALENCIA APTS,120 VALENCIA DR,,385-6363,,120,,VALENCIA,AC,7765,-84.32261066,30.44260281,400,32304,DR,,PENCEP,,FL,TALLAHASSEE,17,,{1C00BD87-164C-4712-AE70-BBD025AE3D01},429
8466,VALENCIA SQUARE TOWNHOMES,105 VALENCIA DR,,251-5847,,105,,VALENCIA,AC,7766,-84.32201421,30.44221363,400,32304,DR,,PENCEP,,FL,TALLAHASSEE,17,,{D1B34409-FFCE-4772-AA61-55EF4DD15AF6},429
8467,VALENT USA CORPORATION,2858 REMINGTON GREEN CIR,,9252562740,,2858,,REMINGTON GREEN ,COM,7767,-84.244828,30.49024501,908,32308,CIR,,PENCEP,,FL,TALLAHASSEE,4,,{529E1379-68F8-4058-B843-355620B218BB},
8468,VALERIE RAMOS,1116 PINECREST DR,,402-9336,,1116,,PINECREST,COM,7768,-84.23172178,30.43201946,600,32301,DR,,PENCEP,,FL,TALLAHASSEE,6,,{F190ED9D-0E7A-4BDF-8A10-73CE09833B38},
8469,VALIC,1401 OVEN PARK DR,,831-5358,#101,1401,,OVEN PARK,COM,7769,-84.25366712,30.49307316,908,32308,DR,,PENCEP,,FL,TALLAHASSEE,3,,{457B2D1A-54BE-46D3-A088-C6A53735B81E},
8470,VALUE PLUS CLEANERS,5032 CAPITAL CIR SW,,576-7737,,5032,,CAPITAL ,COM,7771,-84.29290605,30.37343102,1700,32305,CIR,SW,PENCEP,1/14/2014 0:00,FL,TALLAHASSEE,11,,{7F64435F-65C4-46DC-83C4-250B18BB97F2},
8471,VAN GIESON MEDIA,150 S MONROE ST,,681-6505,,150,S,MONROE,COM,7773,-84.2808797,30.44088181,105,32301,ST,,PENCEP,9/22/2014 0:00,FL,TALLAHASSEE,15,,{595DBDA3-9229-4ECD-AC4C-95ED80CBA50A},
8472,VAN TASSEL CHIROPRACTIC,2309 WEDNESDAY ST,,385-5113,,2309,,WEDNESDAY,COM,7774,-84.23835261,30.47902106,901,32308,ST,,PENCEP,,FL,TALLAHASSEE,4,,{52FF3C36-B0D0-4F35-BBCD-8E8EDF46A02D},
8473,VANCORE JONES COMMUNICATIONS,215 S MONROE ST,,681-8530,#830,215,S,MONROE,COM,7775,-84.28029091,30.44023917,105,32301,ST,,PENCEP,,FL,TALLAHASSEE,5,,{53C2B03D-3D5E-4BB5-90CB-43439DDDA391},
8474,VANDERBILT COURT APTS,120 VANDERBILT CT,,576-9996,,120,,VANDERBILT,COM,7776,-84.31248403,30.44152089,400,32304,CT,,PENCEP,,FL,TALLAHASSEE,16,,{9DBB986E-D461-4FF2-8707-F80AEF58DD20},
8475,VANLANDINGHAM CONSTRUCTION,2737 CAPITAL CIR NE,,385-0069,,2737,,CAPITAL ,COM,7778,-84.24106141,30.48822753,908,32308,CIR,NE,PENCEP,,FL,TALLAHASSEE,4,,{53460F6D-7CA8-4FF0-A0DD-BFAE8124398C},
8476,VANTAGE POINT II,308 WOOD GROVE CT,,577-1500,,308,,WOOD GROVE,COM,7780,-84.26346673,30.44411165,104,32301,CT,,PENCEP,,FL,TALLAHASSEE,5,,{00992287-9062-4F19-B99C-71CDED15EF14},
8477,VARN CONSULTING,1922 MICCOSUKEE RD,,309-0321,,1922,,MICCOSUKEE,COM,7781,-84.24943282,30.45982042,110,32308,RD,,PENCEP,1/14/2014 0:00,FL,TALLAHASSEE,4,,{5C1E1C2D-3170-4E70-9904-2230BD10DB2A},
8478,NEW HOPE NEW FAITH MINISTRIES,3559 TIMBERLANE SCHOOL RD,,894-0200,,3559,,TIMBERLANE SCHOOL,REL,7782,-84.25962104,30.50143674,900,32312,RD,,PENCEP,6/1/2017 0:00,FL,TALLAHASSEE,1,,{994B5E1C-DBA7-43F6-ADAD-C1F3508BAC36},131
8479,WHICH WICH,1380 VILLAGE SQUARE BLVD,,,#02,1380,,VILLAGE SQUARE,RST,10201,-84.25050948,30.511145,900,32312,BLVD,,PENCEP,8/3/2015 0:00,FL,TALLAHASSEE,1,,{F2CC48EE-AE50-4FD7-8CA4-A2AEDBA5362E},161
8480,TURNING POINT STYLING,2639 N MONROE ST,,386-3227,B-141,2639,N,MONROE,COM,7654,-84.29577466,30.47752888,202,32303,ST,,PENCEP,,FL,TALLAHASSEE,19,,{AA760C1A-6338-4FF6-9A37-7D726792A8B5},
8481,TCC ENROLLMENT & FINANCIAL AID,444 APPLEYARD DR,,,,444,,APPLEYARD,TCC,10781,-84.34077767,30.44351045,402,32304,DR,,PENCEP,8/9/2017 0:00,FL,TALLAHASSEE,17,,{AC577DD8-0718-44B8-B2B8-0CB6BBFF30A5},599
8482,TCC DISABILITY SUPPORT,444 APPLEYARD DR,,,,444,,APPLEYARD,TCC,10782,-84.34077605,30.44317292,402,32304,DR,,PENCEP,8/9/2017 0:00,FL,TALLAHASSEE,17,,{A0EF754E-D811-44B0-BAB8-C2B99BE4C5FC},
8483,ANCHOR ACADEMY,3551 AUSTIN DAVIS AVE,,,,3551,,AUSTIN DAVIS,DAY,10783,-84.2306533,30.46243433,604,32308,AVE,,PENCEP,10/1/2018 0:00,FL,TALLAHASSEE,6,,{3CEAEE54-5B7E-49C3-94BB-6920CCD62021},211
8484,TIN LIZZY CANTINA,619 S WOODWARD AVE,,,#103,619,S,WOODWARD,RST,10784,-84.2973988,30.43671627,105,32304,AVE,,PENCEP,3/19/2018 0:00,FL,TALLAHASSEE,10,,{59127B8F-74CD-40C3-9408-2B92395C90A2},161
8485,LITTLE MASA RESTAURANT,619 S WOODWARD AVE,,,#105,619,S,WOODWARD,RST,10785,-84.29715203,30.43670157,105,32304,AVE,,PENCEP,9/24/2018 0:00,FL,TALLAHASSEE,10,,{EE8C6CD0-FEED-4660-8196-654FF56DFE81},161
8486,TUSCAN EATERY,824 W JEFFERSON ST,,,,824,W,JEFFERSON,RST,10786,-84.296701,30.43976909,105,32306,ST,,PENCEP,8/11/2017 0:00,FL,TALLAHASSEE,15,,{B8B25DB6-F17C-4A3C-960D-E7E5239AD727},161
8487,PASSPORT,824 W JEFFERSON ST,,,,824,W,JEFFERSON,RST,10787,-84.29663158,30.43977041,105,32306,ST,,PENCEP,8/11/2017 0:00,FL,TALLAHASSEE,15,,{DDFEB4FD-D871-41B1-94BE-E00A1C4B5543},161
8488,J-STREET GRILL,824 W JEFFERSON ST,,,,824,W,JEFFERSON,RST,10788,-84.29652746,30.43977025,105,32306,ST,,PENCEP,8/11/2017 0:00,FL,TALLAHASSEE,15,,{331E5FEB-1CDE-4F56-B247-FF6EBEE260D2},161
8489,SOUTHWOOD GOLF CLUB HOLE 16 GREEN,3750 GROVE PARK DR,,,,3750,,GROVE PARK,REC,11051,-84.220993,30.40067908,601,32311,DR,,PENCEP,2/23/2018 0:00,FL,TALLAHASSEE,9,,{FC4CCCC8-937C-4DE5-8F3D-4FEC6172CCE6},938
8490,SOUTHWOOD GOLF CLUB HOLE 17 TEEBOX,3750 GROVE PARK DR,,,,3750,,GROVE PARK,REC,11052,-84.2204573,30.40066628,601,32311,DR,,PENCEP,2/23/2018 0:00,FL,TALLAHASSEE,9,,{2968C505-6266-43E5-B121-C040A218C0EF},938
8491,SOUTHWOOD GOLF CLUB HOLE 18 TEEBOX,3750 GROVE PARK DR,,,,3750,,GROVE PARK,REC,11053,-84.2199489,30.39928978,601,32311,DR,,PENCEP,2/23/2018 0:00,FL,TALLAHASSEE,9,,{F7471927-2794-4B97-A209-ABC2939BEEFF},938
8492,SOUTHWOOD GOLF CLUB HOLE 17 GREEN,3750 GROVE PARK DR,,,,3750,,GROVE PARK,REC,11054,-84.2208457,30.39928103,601,32311,DR,,PENCEP,2/23/2018 0:00,FL,TALLAHASSEE,9,,{9A71194A-68CA-4956-8E43-B7FAC645E6AA},938
8493,SOUTHWOOD GOLF CLUB HOLE 18 GREEN,3750 GROVE PARK DR,,,,3750,,GROVE PARK,REC,11055,-84.21906723,30.39609602,601,32311,DR,,PENCEP,2/23/2018 0:00,FL,TALLAHASSEE,9,,{AE09B734-B555-4405-ABD0-F2B2B218835F},938
8494,SOUTHWOOD GOLF CLUB PUTTING GREEN,3750 GROVE PARK DR,,,,3750,,GROVE PARK,REC,11056,-84.2185777,30.39654023,601,32311,DR,,PENCEP,2/23/2018 0:00,FL,TALLAHASSEE,9,,{7565E723-23E4-4EBD-B5E8-98642B126D9A},938
8495,SOUTHWOOD GOLF CLUB SMALL PUTTING GREEN,3750 GROVE PARK DR,,,,3750,,GROVE PARK,REC,11057,-84.21668758,30.39530587,601,32311,DR,,PENCEP,2/23/2018 0:00,FL,TALLAHASSEE,9,,{C9F8A6C3-8219-4561-8B85-9A39A092A6BA},938
8496,SOUTHWOOD GOLF CLUB HOLE 1 TEEBOX,3750 GROVE PARK DR,,,,3750,,GROVE PARK,REC,11058,-84.21611707,30.3952589,601,32311,DR,,PENCEP,2/23/2018 0:00,FL,TALLAHASSEE,9,,{267BC977-1B2D-45D3-83E8-9B7EC768E578},938
8497,SOUTHWOOD GOLF CLUB HOLE 1 GREEN,3750 GROVE PARK DR,,,,3750,,GROVE PARK,REC,11059,-84.21320118,30.3979997,601,32311,DR,,PENCEP,2/23/2018 0:00,FL,TALLAHASSEE,9,,{281193CF-42C3-441A-8EE4-56A7A99AC71B},938
8498,SOUTHWOOD GOLF CLUB HOLE 2 TEEBOX,3750 GROVE PARK DR,,,,3750,,GROVE PARK,REC,11060,-84.21260885,30.39904303,601,32311,DR,,PENCEP,2/23/2018 0:00,FL,TALLAHASSEE,9,,{58FDF0B6-59E4-4F86-ABA5-73E04262F174},938
8499,TINY TEETH OF TALLAHASSEE,1614 W PLAZA DR,,,,1614,W,PLAZA,MED,10866,-84.23888652,30.45732162,102,32308,DR,,PENCEP,1/16/2018 0:00,FL,TALLAHASSEE,6,,{88348627-48A0-4FD9-9781-20B6F4CE8E6B},342
8500,JACKSON EDUCATIONAL YOUTH ACADEMY,1915 DALE ST,,576-9466,,1915,,DALE,EDU,10868,-84.33266821,30.42388119,401,32310,ST,,PENCEP,1/23/2018 0:00,FL,TALLAHASSEE,13,,{05389B07-1488-40F8-8799-DB0EF2ED5416},210
8501,BURLINGTON COAT FACTORY,1719 APALACHEE PKWY,,656-8629,,1719,,APALACHEE,COM,9123,-84.25157276,30.43169114,600,32301,PKWY,,PENCEP,8/6/2018 0:00,FL,TALLAHASSEE,8,,{3800605E-8BAE-4C6D-8F74-67CD547F5018},
8502,FSU DEGRAFF HALL,808 W TENNESSEE ST,,,,808,W,TENNESSEE,FSU,9125,-84.29471772,30.44552183,100,32306,ST,,PENCEP,,FL,TALLAHASSEE,15,,{1F845EE2-23BA-4122-A890-D95A4F0155C9},460
8503,ARMY NAVY SURPLUS STORE,2005 N MONROE ST,,,,2005,N,MONROE,COM,9126,-84.28513455,30.46782316,201,32303,ST,,PENCEP,,FL,TALLAHASSEE,19,,{49D9E75E-A344-4031-9320-B0D0358CFC7D},580
8504,KENTUCKY FRIED CHICKEN,4650 W TENNESSEE ST,,,,4650,W,TENNESSEE,RST,9129,-84.36060287,30.45957485,402,32304,ST,,PENCEP,,FL,TALLAHASSEE,17,,{AAD968E5-5B8D-4665-91B6-8A370C1A9237},161
8505,LEXINGTON WOODS APTS,2749 PECAN RD,,877-6000,,2749,,PECAN,AC,9130,-84.34228636,30.46927892,800,32303,RD,,PENCEP,,FL,TALLAHASSEE,17,,{A3BCA188-9625-4EFE-8B17-9941FDC64B05},429
