serialno,rt,division,puma,region,st,adjhsg,adjinc,wgtp,np,type,acr,ags,bds,bld,bus,conp,elep,fs,fulp,gasp,hfl,insp,mhp,mrgi,mrgp,mrgt,mrgx,rms,rntm,rntp,smp,tel,ten,vacs,val,veh,watp,ybl,fes,fincp,fparc,grntp,grpip,hhl,hht,hincp,hugcl,hupac,hupaoc,huparc,kit,lngi,mv,noc,npf,npp,nr,nrc,ocpip,partner,plm,psf,r18,r60,r65,resmode,smocp,smx,srnt,sval,taxp,wif,wkexrel,workstat,facrp,fagsp,fbdsp,fbldp,fbusp,fconp,felep,ffsp,ffulp,fgasp,fhflp,finsp,fkitp,fmhp,fmrgip,fmrgp,fmrgtp,fmrgxp,fmvp,fplmp,frmsp,frntmp,frntp,fsmp,fsmxhp,fsmxsp,ftaxp,ftelp,ftenp,fvacsp,fvalp,fvehp,fwatp,fyblp,wgtp1,wgtp2,wgtp3,wgtp4,wgtp5,wgtp6,wgtp7,wgtp8,wgtp9,wgtp10,wgtp11,wgtp12,wgtp13,wgtp14,wgtp15,wgtp16,wgtp17,wgtp18,wgtp19,wgtp20,wgtp21,wgtp22,wgtp23,wgtp24,wgtp25,wgtp26,wgtp27,wgtp28,wgtp29,wgtp30,wgtp31,wgtp32,wgtp33,wgtp34,wgtp35,wgtp36,wgtp37,wgtp38,wgtp39,wgtp40,wgtp41,wgtp42,wgtp43,wgtp44,wgtp45,wgtp46,wgtp47,wgtp48,wgtp49,wgtp50,wgtp51,wgtp52,wgtp53,wgtp54,wgtp55,wgtp56,wgtp57,wgtp58,wgtp59,wgtp60,wgtp61,wgtp62,wgtp63,wgtp64,wgtp65,wgtp66,wgtp67,wgtp68,wgtp69,wgtp70,wgtp71,wgtp72,wgtp73,wgtp74,wgtp75,wgtp76,wgtp77,wgtp78,wgtp79,wgtp80,hinc_adj
2008000115174,H,5,702,3,12,1044592,1063801,20,2,1,2,1,3,02,2,0000,130,2,0002,060,3,00000,,1,00950,1,1,5,,,,1,1,,05,2,0300,2,3,000069000,4,,,1,1,69000,0,4,4,4,1,1,3,00,02,0,0,00,020,0,1,0,0,2,2,1,01165,3,0,1,06,1,6,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,4,19,30,34,36,14,21,20,20,26,5,5,8,23,30,18,7,21,35,20,5,22,40,28,24,16,21,23,21,19,5,5,7,27,25,22,10,19,29,19,6,18,28,35,37,20,32,18,21,19,5,6,8,19,36,17,5,19,38,17,5,25,45,28,26,17,16,21,17,20,5,8,5,20,29,24,8,19,35,73402.27126593723000
2008001173798,H,5,701,3,12,1044592,1063801,15,2,1,1,,2,03,2,0000,090,2,0002,003,3,,,,,,,6,2,00740,,2,3,,,2,0040,4,1,000081000,4,0833,012,1,1,81000,0,4,4,4,1,1,2,00,02,0,0,00,,0,1,0,0,0,0,1,,,1,0,,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,27,32,25,4,16,14,26,7,16,15,6,17,14,6,15,16,16,16,24,5,5,5,5,26,16,14,6,28,17,16,30,15,15,23,18,16,14,17,5,27,26,24,20,5,17,19,29,3,16,16,4,18,16,5,18,18,16,17,26,5,6,4,6,31,12,16,5,24,16,16,26,12,16,26,16,18,15,18,86167.88366001327000
2007000782987,H,5,702,3,12,1084729,1102938,15,4,1,1,,4,02,2,0000,001,2,0002,003,3,,,,,,,7,,,,1,4,,,2,0001,4,2,000050200,1,,,1,1,50200,0,1,1,1,1,1,3,02,04,0,0,02,,0,1,0,1,0,0,2,,,1,0,,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,16,15,27,16,14,28,23,25,29,14,29,16,27,17,17,16,13,30,5,5,12,16,5,15,14,5,4,5,5,16,4,15,4,18,14,16,17,5,6,5,14,19,5,17,16,5,4,4,4,15,4,14,4,19,15,17,18,5,24,27,13,14,26,15,18,24,21,24,28,17,24,16,22,16,16,16,15,22,25,55367.50801785704400
2008000823864,H,5,701,3,12,1044592,1063801,17,4,1,1,,3,02,2,0000,210,2,0002,003,3,00000,,1,00550,1,1,8,,,,1,1,,17,3,0240,5,1,000092630,3,,,1,1,92630,1,3,4,3,1,1,6,00,04,1,0,02,010,0,1,0,1,0,0,1,00780,3,0,1,01,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,30,17,5,5,4,15,30,5,15,16,15,15,27,28,16,18,18,16,31,4,28,17,4,5,4,17,28,5,17,16,16,17,27,29,17,16,17,16,6,25,5,18,31,28,26,16,5,29,17,14,17,20,5,5,18,16,17,18,5,27,4,17,27,27,29,15,5,28,16,20,16,16,4,4,16,16,16,19,98539.88967193863210
2009001040626,H,5,701,3,12,1048571,1048026,30,1,1,,,1,07,,0000,140,2,0002,003,3,,,,,,,2,2,00500,,1,3,,,1,0002,2,,,,0640,035,1,6,22200,0,4,4,4,1,1,1,00,,0,0,00,,0,1,0,0,0,0,1,,,1,0,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,51,9,50,33,30,9,10,9,34,24,49,8,33,54,31,35,28,32,8,30,36,28,38,46,7,29,31,31,56,9,35,28,48,35,51,56,8,10,25,11,12,53,10,31,29,40,55,53,33,26,9,46,32,8,35,44,29,30,52,29,41,28,37,8,44,39,30,27,9,48,30,32,8,29,9,9,55,44,32,23266.18103741208000
2011000902365,H,5,701,3,12,1000000,1018237,20,4,1,1,,4,02,2,0000,390,2,0002,003,3,01300,,1,01000,2,1,7,,,00150,1,1,,15,3,0480,5,5,000032900,2,,,1,2,32900,0,2,2,2,1,1,5,02,04,0,0,02,063,0,1,0,1,0,0,2,01730,2,0,1,30,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,32,8,29,19,17,21,17,21,20,5,30,24,22,37,30,21,6,6,19,6,22,19,20,6,36,32,36,32,6,20,19,34,6,19,23,6,20,17,6,21,31,6,30,20,17,17,16,17,16,5,26,20,18,36,36,18,6,7,21,7,23,20,21,7,40,32,34,39,7,17,19,31,6,23,26,7,22,23,5,33499.9973000
2011001490344,H,5,701,3,12,1000000,1018237,16,1,1,,,1,08,,0000,120,2,0002,002,3,,,,,,,5,2,00820,,1,3,,,1,0120,1,,,,0950,063,1,6,18000,0,4,4,4,1,1,3,00,,0,0,00,,0,1,0,0,0,0,1,,,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,17,18,27,24,13,15,29,14,15,30,25,28,28,15,32,15,26,16,6,13,13,14,4,4,12,17,4,15,18,5,5,5,4,15,4,18,4,19,28,14,16,14,21,23,15,14,32,17,18,22,33,24,25,17,25,18,31,18,4,15,17,13,5,5,16,18,5,14,15,5,5,4,4,15,4,15,5,14,27,18328.2660000
2007000621367,H,5,701,3,12,1084729,1102938,13,1,1,1,,3,02,2,0000,230,2,0002,070,3,00960,,1,01000,1,1,8,,,,1,1,,14,2,0030,6,,,,,,1,4,46300,0,4,4,4,1,1,4,00,,0,0,00,034,0,1,0,0,0,0,1,01303,3,0,1,32,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,12,14,12,4,14,13,25,21,4,4,22,10,5,22,19,13,12,14,4,14,11,13,14,4,14,13,23,17,4,4,24,14,4,22,24,14,14,12,4,14,13,11,11,3,13,14,22,19,3,3,19,13,5,24,19,12,13,14,4,15,14,15,12,3,15,14,22,25,3,4,23,15,4,22,22,14,11,15,51066.04823160918600
2011001204486,H,5,701,3,12,1000000,1018237,11,2,1,1,,3,02,2,0000,070,2,0002,060,1,01400,,2,01000,1,1,6,,,,1,1,,19,2,1200,3,2,000124000,4,,,1,1,124000,0,4,4,4,1,1,5,00,02,0,0,00,013,0,1,0,0,2,2,1,01347,3,0,1,37,1,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,11,10,3,9,12,13,11,4,11,11,24,20,4,3,22,14,4,13,18,17,11,11,3,10,12,13,14,3,11,10,18,18,4,3,21,10,3,11,19,20,10,9,3,11,12,14,12,4,11,13,19,23,4,2,19,13,4,11,23,20,10,12,4,14,13,12,12,3,13,11,21,16,3,3,23,13,3,12,126261.3880000
2008000082219,H,5,702,3,12,1044592,1063801,14,1,1,1,,3,02,2,0000,130,2,0002,003,3,00810,,2,00310,2,1,6,,,,1,1,,18,1,0300,3,,,,,,1,6,34000,0,4,4,4,1,1,3,00,,0,0,00,025,0,1,0,0,1,0,1,00708,3,0,1,33,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,14,14,13,26,15,24,14,15,26,13,4,21,22,5,14,15,5,16,5,5,13,13,13,22,15,22,16,13,23,13,4,25,26,4,14,16,4,14,27,26,14,13,16,5,15,3,15,14,4,13,22,4,5,23,15,16,22,13,25,23,15,14,15,4,14,4,13,14,4,14,27,4,4,23,15,14,24,16,5,36169.23511654878000
2011000555597,H,5,701,3,12,1000000,1018237,33,3,1,1,,3,02,2,0000,180,2,0002,003,3,,,,,,,5,2,01400,,1,3,,,3,0001,1,,,,1580,053,1,5,36000,0,4,4,4,1,1,1,00,,0,1,00,,0,1,0,0,0,0,2,,,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,46,37,56,29,38,55,32,51,9,11,40,38,37,53,26,13,43,9,33,63,9,33,10,35,37,8,35,12,55,60,40,36,32,10,29,50,31,52,43,9,60,34,57,33,33,50,38,57,10,10,28,28,39,60,43,12,39,11,39,62,10,33,10,38,30,11,29,10,44,51,27,32,39,10,28,55,36,61,29,36656.5320000
2008000719400,H,5,701,3,12,1044592,1063801,49,1,1,1,,3,01,2,0000,180,2,0002,003,3,,,,,,,5,2,00500,,1,3,,,2,0480,3,,,,0720,018,1,4,48000,0,4,4,4,1,1,3,00,,0,0,00,,0,1,0,0,0,0,2,,,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,49,15,81,13,48,54,48,50,48,56,95,17,47,46,14,13,45,68,46,58,81,54,54,53,83,17,17,13,12,88,53,46,14,94,57,41,72,55,79,81,42,17,73,17,51,52,52,55,46,48,85,17,43,55,15,14,46,76,44,48,78,48,52,53,72,15,16,16,16,69,48,59,15,69,63,52,95,48,96,51062.44957630416000
2007000023783,H,5,702,3,12,1084729,1102938,12,1,1,2,1,2,01,2,0000,150,2,0150,120,2,00000,00000,,,,3,6,,,,1,2,,01,1,0020,5,,,,,,1,4,8400,0,4,4,4,2,1,7,00,,0,0,00,041,0,2,0,0,1,0,1,00285,,0,0,01,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,13,11,4,5,13,13,11,16,3,16,11,25,14,3,4,13,16,2,4,20,26,5,9,13,5,10,4,10,11,11,20,10,19,15,9,15,12,11,11,8,15,13,18,20,15,4,16,3,16,3,13,4,14,22,17,14,3,20,20,4,4,20,13,9,18,11,16,10,9,10,3,11,3,9,13,4,9,15,9264.68261653384800
2010001338793,H,5,702,3,12,1031543,1039407,19,2,1,2,1,2,02,2,0000,120,2,1200,150,2,02000,,,,,3,9,,,,1,2,,18,3,0002,5,1,000106000,4,,,1,1,106000,0,4,4,4,1,1,6,00,02,0,0,00,007,0,1,0,0,0,0,1,00575,,0,1,11,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,34,22,29,33,21,31,6,19,18,19,6,20,35,24,6,6,19,16,19,4,27,19,34,33,23,37,5,15,18,19,5,16,33,18,6,6,20,20,20,6,29,21,37,30,19,34,5,20,21,22,6,17,32,18,6,5,18,19,16,5,31,21,27,34,18,37,6,15,21,20,5,20,33,19,6,6,16,19,20,110177.17085648176000
2009001167538,H,5,701,3,12,1048571,1048026,42,1,1,,,0,05,,0000,140,2,0002,040,1,,,,,,,1,2,00390,,1,3,,,1,0360,4,,,,0600,033,1,4,22000,0,4,4,4,1,1,4,00,,0,0,00,,0,1,0,0,0,0,2,,,1,0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,44,56,34,47,19,32,64,88,49,48,53,39,44,10,47,73,11,40,74,68,44,12,31,12,87,45,15,13,41,51,50,47,50,61,68,11,54,52,17,13,37,67,35,72,10,40,64,73,33,47,45,41,38,15,40,72,15,50,62,68,36,12,47,20,82,30,12,18,47,44,42,35,47,67,38,16,87,46,14,23056.57580284080000
2011000733733,H,5,701,3,12,1000000,1018237,27,2,1,,,2,06,,0000,200,2,0002,003,3,,,,,,,4,2,00780,,1,3,,,2,0001,2,7,000008100,1,0980,101,1,3,8100,0,1,1,1,1,1,3,01,02,0,0,01,,0,1,0,1,0,0,2,,,1,0,,1,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,27,10,34,48,26,53,8,22,42,44,26,30,25,22,20,11,25,37,49,52,30,39,19,11,29,9,40,29,9,11,30,24,26,27,37,47,22,10,41,70,20,45,29,8,27,8,48,29,8,9,27,31,26,25,26,52,27,9,10,8,35,7,18,51,32,50,7,31,41,57,31,21,24,22,26,11,28,42,10,8247.7197000
2009001213106,H,5,701,3,12,1048571,1048026,9,3,1,1,,3,02,2,0000,410,2,0002,002,3,01300,,1,02400,1,1,8,,,,1,1,,20,2,0850,2,1,000172000,2,,,1,1,172000,0,2,2,2,1,1,2,01,03,0,0,01,020,0,1,0,1,0,0,1,02881,3,0,1,62,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,3,16,13,8,9,10,4,9,17,9,15,17,3,8,3,9,9,2,9,9,3,19,17,10,11,11,3,10,21,11,16,16,4,9,3,8,11,4,10,10,17,2,3,10,10,7,16,10,3,9,3,4,18,9,17,9,9,13,9,9,16,3,2,12,11,12,15,8,3,11,3,3,19,11,16,9,11,16,10,180260.50173130080000
2007001010562,H,5,701,3,12,1084729,1102938,15,1,1,1,,3,02,2,0000,110,2,0002,050,1,01300,,1,01700,1,1,7,,,,1,1,,20,1,0610,3,,,,,,1,6,102900,0,4,4,4,1,1,3,00,,0,0,00,022,0,1,0,0,1,1,1,01911,3,0,1,57,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,30,13,4,15,16,16,5,15,5,24,15,28,16,16,15,27,22,15,15,3,13,24,14,27,23,4,14,4,14,13,4,14,4,27,26,18,14,15,13,5,17,27,15,22,25,5,17,4,12,12,4,14,5,22,28,17,13,4,4,18,26,15,5,15,16,17,4,13,4,24,13,27,14,14,16,25,23,5,113492.36205253963800
2007000066459,H,5,701,3,12,1084729,1102938,18,1,1,1,,2,03,2,0000,070,2,0002,003,3,00510,,2,00350,2,1,4,,,00230,1,1,,15,1,0020,4,,,,,,1,4,61500,0,4,4,4,1,1,3,00,,0,0,00,015,0,1,0,0,0,0,1,00766,2,0,1,19,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39,5,15,18,26,8,20,15,5,22,19,6,19,18,17,5,32,28,35,22,6,29,18,21,5,35,18,25,37,13,21,27,17,17,17,28,6,6,6,18,38,5,16,18,24,6,17,17,4,20,17,5,19,19,17,7,30,23,34,21,5,33,19,21,6,32,17,25,35,16,23,37,21,15,16,36,5,6,6,18,67830.71201390853000
2008000064837,H,5,701,3,12,1044592,1063801,10,2,1,1,,3,02,2,0000,160,2,0002,030,1,00740,,1,01800,1,1,7,,,,1,1,,19,2,0550,6,,,,,,1,7,113000,0,4,4,4,1,1,1,00,,0,1,00,022,4,1,0,0,1,0,1,02036,3,0,1,57,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,12,10,18,9,18,19,3,4,11,11,10,11,20,3,11,10,11,3,21,3,10,13,16,9,17,19,3,3,10,10,11,10,17,3,10,12,13,4,18,3,11,11,19,11,21,16,3,3,12,11,12,11,16,3,12,10,9,3,19,3,10,11,15,11,18,19,3,3,11,12,10,9,17,3,10,10,10,3,120209.51671088271000
2011000769897,H,5,702,3,12,1000000,1018237,27,3,1,1,,3,01,2,0000,350,2,0002,003,3,00730,00050,1,00610,1,1,5,,,,1,1,,13,2,0030,3,1,000099700,4,,,2,1,99700,0,4,4,4,1,1,5,00,03,0,0,00,012,0,1,0,0,0,0,1,00967,3,0,0,12,3,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,7,24,30,38,8,21,34,28,7,5,29,38,16,56,23,45,31,21,33,9,47,13,26,35,45,25,7,22,56,39,32,28,68,8,29,7,5,30,24,11,38,24,28,26,33,23,13,26,37,60,23,32,55,5,35,10,7,29,25,45,10,37,28,23,7,35,49,27,10,10,23,27,8,27,21,35,47,33,47,101518.2289000
2010000000369,H,5,701,3,12,1031543,1039407,16,2,1,2,1,3,02,2,0000,140,2,0002,150,1,01100,,1,00500,1,1,7,,,,1,1,,18,2,3000,7,4,000093000,4,,,1,1,93000,0,4,4,4,1,1,7,00,02,0,0,00,013,0,1,0,0,2,2,1,01040,3,0,1,25,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,28,24,16,21,15,15,5,16,5,14,4,16,18,26,13,15,29,28,15,14,17,16,25,20,6,25,13,26,20,4,14,6,25,16,5,5,18,13,26,29,5,4,18,5,15,14,26,17,26,14,28,16,15,4,16,14,4,4,17,13,16,18,4,16,27,4,14,5,16,32,22,25,4,18,30,27,17,19,96664.87631747928000
2007001258885,H,5,701,3,12,1084729,1102938,13,2,1,,,2,06,,0000,070,2,0002,003,3,,,,,,,3,2,00590,,1,3,,,1,0002,4,8,000011200,1,0660,071,1,3,11200,0,1,1,1,1,1,3,01,02,0,0,01,,0,1,0,1,0,0,1,,,1,0,,1,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,3,3,4,4,21,13,15,4,20,11,12,19,14,11,22,15,12,16,14,4,25,26,21,29,4,13,16,23,3,12,15,4,12,13,4,13,11,13,15,4,22,22,25,20,4,13,10,20,4,13,15,4,14,14,4,12,13,14,12,24,4,3,4,3,22,15,12,5,24,17,13,22,14,13,22,16,12,12,12352.91015537846400
2009000724850,H,5,702,3,12,1048571,1048026,24,4,1,2,1,3,02,2,0000,370,2,0002,003,3,,,,,,,6,2,00350,,2,3,,,2,0002,8,1,000054400,2,0720,016,1,1,54400,0,2,2,2,1,1,1,02,04,0,0,02,,0,1,0,1,0,0,2,,,1,0,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,45,41,33,40,6,20,24,18,5,19,33,18,6,8,25,23,8,40,26,21,33,40,27,40,8,29,29,23,6,17,34,22,8,9,24,24,10,45,17,20,38,39,22,36,7,22,26,24,8,28,49,19,9,8,31,27,7,55,16,25,38,43,26,33,7,25,19,28,7,24,41,28,7,5,20,21,6,36,22,57012.62380338816000
2010001407396,H,5,702,3,12,1031543,1039407,18,2,1,2,1,3,02,2,0000,250,2,0002,002,3,01100,,2,00790,1,1,7,,,,1,1,,16,3,0002,3,4,000080900,4,,,1,1,80900,0,4,4,4,1,1,5,00,02,0,0,00,017,0,1,0,0,2,0,1,01132,3,0,1,23,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,16,16,6,36,6,20,28,29,31,18,5,32,21,17,19,18,5,4,18,7,5,34,18,19,18,25,17,16,20,5,20,22,28,5,30,30,19,17,6,17,19,16,4,29,5,15,35,28,29,19,6,30,21,22,21,19,5,6,18,5,6,25,21,16,18,31,16,17,18,5,18,18,29,4,41,28,17,18,84088.04832348466400
2009001353943,H,5,702,3,12,1048571,1048026,9,3,1,1,,3,02,2,0000,190,2,0002,003,3,00750,,2,01300,2,1,5,,,00700,1,1,,16,2,0030,3,3,000090060,1,,,1,1,90060,0,1,1,1,1,1,5,01,03,0,0,01,032,0,1,0,1,0,0,1,02389,1,0,1,28,1,6,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,15,16,10,3,13,2,11,9,9,9,9,8,16,3,9,11,9,9,9,3,10,8,3,9,9,9,2,14,12,16,17,2,8,11,15,2,3,15,16,10,2,2,10,15,2,16,10,7,10,9,8,9,3,15,9,8,10,11,9,14,9,9,15,8,9,8,17,3,2,3,3,16,9,8,2,14,15,94385.23712744738400
2009000039798,H,5,701,3,12,1048571,1048026,16,2,1,2,1,3,02,2,0000,370,2,0002,020,3,01200,,1,01500,1,1,7,,,00230,1,1,,19,3,0150,3,1,000198000,4,,,1,1,198000,0,4,4,4,1,1,5,00,02,0,0,00,013,0,1,0,0,0,0,1,02133,2,0,1,43,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,17,25,20,18,17,18,25,17,17,6,4,27,24,4,17,28,5,15,5,16,14,27,15,17,17,17,29,12,15,4,4,32,30,6,13,29,5,13,25,14,13,6,16,16,14,14,6,14,18,27,29,6,6,34,13,5,29,15,25,18,14,4,15,23,20,19,5,16,14,24,28,5,6,29,16,5,29,15,207509.18222556720000
2007000677311,H,5,701,3,12,1084729,1102938,14,2,1,,,2,06,,0000,130,1,0002,003,3,,,,,,,4,2,00740,,1,3,,,1,1500,3,7,000003220,4,0995,101,1,3,3220,0,4,4,4,1,1,3,00,02,0,0,00,,0,1,0,0,0,0,1,,,1,0,,2,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,11,22,4,15,4,11,5,5,2,5,14,10,4,5,14,4,4,20,26,19,31,19,15,22,13,23,12,10,14,13,18,31,17,12,28,11,14,14,14,11,15,18,22,14,21,12,22,18,21,27,12,17,26,21,15,19,21,5,4,4,3,3,15,4,12,3,13,15,11,13,4,3,16,15,5,16,14,13,3551.46166967130840
2011000533352,H,5,702,3,12,1000000,1018237,42,5,1,1,,5,01,2,0000,540,1,0002,003,3,00060,00250,1,00600,2,1,6,,,,1,1,,11,2,0002,4,1,000032600,2,,,1,1,32600,0,2,2,2,1,1,6,02,05,0,0,02,044,0,1,0,1,1,1,2,01201,3,0,0,11,2,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,73,56,36,8,52,34,57,13,112,54,75,36,18,14,74,35,34,50,66,60,47,44,46,68,28,40,17,56,18,9,37,55,70,82,12,42,47,56,17,81,72,73,30,43,41,36,14,86,18,19,46,43,80,68,15,27,47,50,10,13,38,42,33,11,37,55,105,9,64,49,46,79,10,15,50,30,53,74,67,11,33194.5262000
2009000541176,H,5,702,3,12,1048571,1048026,13,2,1,2,1,3,02,2,0000,110,2,0002,070,2,00000,,,,,3,7,,,,1,2,,16,3,0120,4,4,000043200,4,,,1,1,43200,0,4,4,4,1,1,6,00,02,0,0,00,016,0,1,0,0,2,2,1,00565,,0,1,57,0,9,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14,21,24,14,4,4,14,22,4,20,14,14,12,12,15,12,4,21,13,12,5,13,13,4,12,14,3,13,13,13,3,25,26,22,25,5,12,13,21,5,13,22,24,14,4,4,14,22,3,20,12,13,11,12,12,13,3,18,13,14,5,16,14,4,16,15,3,14,14,14,4,26,25,19,24,4,13,12,18,3,45274.73066739648000
2008000364089,H,5,701,3,12,1044592,1063801,21,1,1,,,2,06,,0000,140,2,0002,003,3,,,,,,,4,2,00850,,2,3,,,1,0002,4,,,,0990,101,1,4,9600,0,4,4,4,1,1,3,00,,0,0,00,,0,1,0,0,0,0,1,,,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,37,26,19,21,33,25,6,28,30,42,25,20,44,8,20,8,5,20,20,31,7,22,25,24,7,18,40,21,6,7,24,19,6,31,19,29,28,23,19,36,6,20,23,18,6,25,41,16,7,7,22,23,6,41,31,43,33,19,23,8,31,25,20,16,38,22,6,21,39,50,20,25,37,5,21,5,6,22,10212.48991526083200
2009000270284,H,5,702,3,12,1048571,1048026,33,6,1,1,,2,03,2,0000,090,2,0002,003,3,,,,,,,4,2,00750,,1,3,,,2,0460,2,4,000008100,2,0878,101,2,1,8100,0,2,2,2,1,1,3,04,06,0,0,04,,0,1,0,1,0,0,1,,,1,0,,0,9,9,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,40,20,48,14,10,38,27,34,55,46,14,28,9,11,43,30,53,48,29,22,10,26,10,50,62,28,48,39,9,36,75,31,39,80,12,34,16,38,31,24,10,39,11,60,48,41,39,27,9,41,42,45,68,52,9,39,8,26,48,33,52,26,69,11,9,33,39,32,52,41,12,23,13,9,51,39,41,33,39,34,8489.01200013684000
2010001130136,H,5,702,3,12,1031543,1039407,14,3,1,1,,4,01,2,0000,250,2,0002,003,3,00760,00900,2,00860,2,1,9,,,,1,1,,12,4,0260,3,3,000068100,2,,,1,1,68100,1,2,4,2,1,1,5,00,03,1,0,01,024,0,1,0,1,2,0,1,01341,3,0,0,19,1,7,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,22,4,3,12,13,25,22,4,13,13,15,4,15,16,12,25,13,24,16,5,25,5,4,15,13,25,23,4,16,16,14,5,15,12,15,29,15,5,15,23,4,23,24,13,13,4,5,22,15,13,14,22,15,16,17,4,11,5,16,26,5,25,27,14,15,4,4,24,15,14,12,21,14,13,16,4,13,21,70783.63523892837600
